site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90
US-Slt,2021,NDVI,12,double_logistic,0.9544053624364854,0.02660791541747455,0.9796858082535417,0.5753345178028538,0.853828268669244,130.90128453247047,0.15085401395108078,299.86007808404,0.09122459531806108,116.33474922459146,130.899557063328,145.45821343730879,315.247979294776,297.48503375427464,274.4057368342843
US-Slt,2021,EVI,12,double_logistic,0.9913253659972266,0.010897047887135986,0.9956789804066528,0.26587385357506255,0.5973379630505262,128.05205988132371,0.11583609237822154,273.5340461529022,0.0393928546370585,108.99305618852038,127.74501614085958,145.64713345102817,307.194638732114,268.40923317436176,220.25244078259655
US-Slt,2021,NIRv,12,double_logistic,0.9926180552780038,0.005595932594634934,0.9963117349701353,0.10838151870045,0.2959238620314556,128.0389418464931,0.11563863750065184,272.4028237100622,0.03621664227365678,108.9740352436078,127.66981248048309,145.3867654810489,307.1918262843497,266.51144255435935,215.9663297622027
US-Slt,2022,NDVI,33,double_logistic,0.9788091204519583,0.020378697860334385,0.9893560794478109,0.5613934537927177,0.8659614697415816,137.26683768853442,2.2241410556436425,296.92278980288694,0.10365431490956535,136.27250971485924,137.26668299227717,138.2565068172304,318.0805216660187,296.91474729271414,275.72038124792124
US-Slt,2022,EVI,33,double_logistic,0.9734192310709028,0.022871920137138006,0.9866249737970532,0.2612162466535231,0.5870879910905225,138.193220805829,0.20821585614032637,282.6305695327149,0.07164594026578375,127.63681090302528,138.18614890410603,148.71146749493758,313.081539786018,282.6067349531803,252.04832453263793
US-Slt,2022,NIRv,33,double_logistic,0.9708492215057715,0.01387154262457614,0.9853377988836574,0.10388595363787885,0.2972611520251442,138.6232826898346,0.20148653891478455,279.320644846794,0.06191374462432659,127.71008041803003,138.60470056339042,149.4376656210484,314.3357365197807,279.287982912756,244.12750712416468
US-Ton,2013,NDVI,26,double_logistic,0.9623636737112796,0.015308578048246048,0.9810122204619515,0.3829675514183839,1.0435237780715332,58.954261026741655,2.991006057764868,103.24369251055482,0.043395280846281206,,,,167.56385271836717,123.99158669286058,101.38523578235676
US-Ton,2013,EVI,26,double_logistic,0.9464588603412154,0.010421611418787582,0.9728984152790724,0.20415193465734197,0.5406247638380007,46.85875801182561,4.999987630789148,104.96776253400878,0.031789569015041645,,,,193.08187803130542,133.82464670507838,103.23934402093911
US-Ton,2013,NIRv,26,double_logistic,0.9486601046672248,0.004904687963875139,0.9739983193913476,0.0823010123918636,0.2544125311236192,63.75674656325286,2.2201807178668886,101.83089990324905,0.03147710657530205,,,,192.32586435081586,132.95061357653947,102.949138774541
US-Ton,2014,NDVI,31,double_logistic,0.8828341001355176,0.03377141237474976,0.9407688299509378,0.3825563442205073,0.6827466673038954,71.20408268575632,0.1199605573441831,142.40369449419458,0.10551779667204778,52.57983230597314,70.62536459289228,87.09035028384713,163.610708760494,143.07957110739713,124.44823302467164
US-Ton,2014,EVI,31,double_logistic,0.9496953968995486,0.01265197268009311,0.974696229434414,0.2122157596858758,0.5981616098930553,80.643147073346,0.08784754623056157,112.05490537137514,0.038561233628288547,59.432351859392796,77.06284358094202,91.89757570703192,190.42526599428996,142.51084077773498,116.3526747630752
US-Ton,2014,NIRv,31,double_logistic,0.942428120333141,0.005782734210850119,0.9708807409221066,0.08857044329111034,0.25038729570034157,76.11159696384063,0.10947330418480603,103.10007912640974,0.028045651058247217,3.0,75.17314827800946,88.40018848040037,211.37772807127584,146.69703862520947,114.07044006623768
US-Ton,2015,NDVI,26,double_logistic,0.9199590108944623,0.02944137805223243,0.9592295496239077,0.4879446399559142,1.0150641395280864,124.01688538397184,0.01395582767969137,144.15783221863703,0.04417136474438419,21.37144113484449,45.480692659465525,72.68915591685601,362.0,145.48869469483157,115.1578035221037
US-Ton,2015,EVI,26,double_logistic,0.8300058295163262,0.01967430896138655,0.9112944010374773,0.23139507854570113,0.47903720742815087,97.37656577946963,0.0453971175371679,134.45858947577014,0.07523394616451641,41.0993555115824,76.1329652542163,99.40742612702225,164.73751862183005,141.56376265757763,124.42746614139546
US-Ton,2015,NIRv,26,double_logistic,0.8300052706077327,0.008501466297546336,0.9111395145444242,0.09471149452406012,0.23866614905160813,96.95100806645351,0.060169371693548634,123.81443451608547,0.06492290015731966,49.08962374549216,78.99625796583757,97.99912159082614,168.11334874307084,138.92383427470264,120.64189507310974
US-Ton,2016,NDVI,33,double_logistic,0.9071827620334725,0.03535997822662598,0.9531085823286742,0.6479981039518052,0.9065383020789103,307.7988236395111,0.10445763185673866,148.45772350161047,0.1209814694153068,,,,374.0,374.0,374.0
US-Ton,2016,EVI,33,double_logistic,0.8840086861205312,0.01850133531085769,0.9414341986469561,0.23898460271962105,0.6137377106030767,102.49327673177191,0.03519567557889294,135.54726165986725,0.06963392677831975,28.139788735229885,68.83604567678329,95.72710571546844,163.02725134436446,141.13728435872355,123.23327844526816
US-Ton,2016,NIRv,33,double_logistic,0.9371915739700607,0.005720318763759737,0.9685182980510963,0.10009732563237934,0.17474509653351988,75.30026038159836,0.0962702108181404,140.6018062972841,0.10377722739398115,51.70292909551953,73.82313707609906,92.56080433880874,162.5661997155945,141.96346021716496,124.45618566537757
US-Ton,2017,NDVI,26,double_logistic,0.7799912564026488,0.05404685059234494,0.8879097400607856,0.4136918813233616,0.7342834315091621,65.50758928024405,4.615440770329083,142.6663243356847,0.10756178273997366,65.01870226492173,65.50815512439588,65.98657795212057,163.09765770859755,142.67255295838316,122.26974101604065
US-Ton,2017,EVI,26,double_logistic,0.965444406270567,0.012991828869385803,0.9825991559291879,0.22000769569179457,0.46844594971534503,41.34728194426181,0.0356880252205791,138.99693841863333,0.07438331859613889,13.716703554230714,44.06928337074156,77.73635228807774,169.49839210707424,141.9231753091832,119.26619480948996
US-Ton,2017,NIRv,26,double_logistic,0.9234350699544355,0.00995593932193686,0.9610615641270173,0.09225850129186393,0.22298551827752178,92.75959140740959,0.8221641929489172,135.36040605884943,0.0706767500288074,90.19512423279032,92.73684956305117,95.22539244367218,167.70297138521238,137.5433802015487,112.85412030845535
US-Ton,2018,NDVI,30,double_logistic,0.8747929854490173,0.034543825033184886,0.9362451150053764,0.40139060607403737,0.8707667081201789,78.465989493081,0.025954891937674928,143.44110737047018,0.07785156887783376,33.00962250458055,64.53329280926707,94.73029523838795,168.4724856208588,146.27903013153664,127.171242194432
US-Ton,2018,EVI,30,double_logistic,0.9189140830834174,0.015031647402653591,0.9588835439574765,0.21678571696513674,0.5674259187525214,94.44667657502272,0.047801735687693046,135.1084588962567,0.06638532434968426,44.07595172937909,76.31026145529339,99.18080137655234,172.97795843991014,144.9236724606709,125.5798078054944
US-Ton,2018,NIRv,30,double_logistic,0.9051061057146821,0.007391474005720416,0.9515881058151741,0.08749510991427027,0.27938491255718606,93.58513433046434,0.05827925035384531,126.22005154996185,0.053670754727790024,49.02518467416613,78.28687086333788,98.36413101572091,181.62416082270641,145.769285857198,123.95551764981195
US-Ton,2019,NDVI,24,double_logistic,0.9606393260652604,0.018274501507576816,0.9802066302905108,0.4309901277411928,1.0652697313946013,86.23039369569328,0.027655581552253956,137.4192811129259,0.04791416595505617,27.10494137212394,57.31714767312132,85.99985088789772,182.1605084969324,147.94610469218364,121.78442266048343
US-Ton,2019,EVI,24,double_logistic,0.9232242207465676,0.01505155502041117,0.9608626232458799,0.23466479472040008,0.5042745659449634,106.30392517382998,1.4130587849901213,131.5537600547845,0.05983122420716282,17.0,106.29767083754257,107.7196872101428,172.85694211712945,139.0653071944562,117.30503076171924
US-Ton,2019,NIRv,24,double_logistic,0.9315498747630127,0.006613788308975689,0.9652579464616678,0.09635372523455782,0.2073237550582562,105.92432362107938,1.5317690153736105,134.38266682065563,0.06233216338907816,17.0,105.91885680103728,107.24777294938745,173.10854199356248,140.18187811043106,117.67834884261471
US-Ton,2020,NDVI,31,double_logistic,0.9429703867073375,0.024549526134221112,0.971157140238643,0.39057056710805466,0.7204223724085188,51.12648367870961,0.026047040477888795,145.2790787285176,0.08202848412575431,28.035056813274366,57.229699125707874,90.24191640916064,170.8022645403637,147.4862545548944,127.38590180822577
US-Ton,2020,EVI,31,double_logistic,0.9012013315284901,0.0164894885233282,0.9493638974004599,0.2114423647400635,0.3904256173896849,67.70860628996078,0.03910459831749147,136.2488735759157,0.10853450486393254,32.11808482256841,63.58489652221374,92.97850818530547,156.06770243188905,138.11311013402445,122.93932901045844
US-Ton,2020,NIRv,31,double_logistic,0.9023285386014549,0.007124700166964755,0.9502954321955148,0.08631852027252873,0.1824960035086057,85.40451771755919,0.049020770459688764,132.74175567282276,0.1079917127731924,41.511908854314676,74.25949611192674,97.88557780238058,153.03204426716093,135.6583043763345,121.80281485871059
US-Ton,2021,NDVI,34,double_logistic,0.3958390189232447,0.0818426230048908,0.6361809661773273,0.43137654066037323,0.6486068497361086,319.0981536314363,0.20221235030824675,368.50850212034777,0.5138418536218515,308.2240984675226,319.08436338379147,329.8960114491797,353.95881663830016,353.78241025942776,353.48987199548
US-Ton,2021,EVI,34,double_logistic,0.6066332160401516,0.024870577335188805,0.7831827475603136,0.23343022357122015,0.39115533290578686,85.9367076715071,0.18069367981076254,119.35813690763169,0.051680373818765696,75.22998409597882,84.9642985074273,93.54503362608197,170.65626739377433,133.08023193953994,111.23029997340502
US-Ton,2021,NIRv,34,double_logistic,0.6685511334809269,0.009827045112840953,0.8179031205540895,0.09876112457941989,0.2012597111882407,83.13909019655507,0.12341159650172757,95.15014155373925,0.034895212157837266,-1.0,82.55506770907945,93.79582167617522,189.87983274665078,139.11055249853692,114.39896906411698
US-Ton,2022,NDVI,65,double_logistic,0.9599761526017712,0.024159923377171183,0.9798593613657518,0.5277180016236077,0.7982093278829694,407.99999999999994,0.0006862935020632533,140.35793649104141,0.07415547776382714,5.489707038681518,23.91012584834646,45.78955696857802,168.80545450836988,140.35598459931063,111.90159910374607
US-Ton,2022,EVI,65,double_logistic,0.8558550314974502,0.023223002677588585,0.9259133801058667,0.19576393397594688,0.601815655264581,47.35319171266664,0.020915160840706385,117.93078253556506,0.024111254224855234,6.48557100931517,28.41715022318395,56.67983975178969,232.22191325971755,156.5799230192615,107.59911531703841
US-Ton,2022,NIRv,65,double_logistic,0.8445572403353918,0.010918456973164988,0.9200943319008904,0.07415685461212917,0.25981690214470693,31.77738302916912,0.022896753360355602,110.55933383270103,0.01937145986472637,6.280792292117779,27.706220370404186,56.381843975154155,260.80656419520085,169.38726729566693,111.67320020312744
US-Ton,2023,NDVI,59,double_logistic,0.7949445217219306,0.028623769644623407,0.8938350319709332,0.4639176831879934,0.915639196391011,124.20725143213643,0.033560972646795965,146.49941808691372,0.07981137801780316,40.21323012834813,82.139272863571,108.24378346237444,369.0,149.2896296911459,133.63087535801552
US-Ton,2023,EVI,59,double_logistic,0.9171220267105381,0.012173062073974285,0.9578238492671878,0.22920431064885738,0.5557545478496482,98.25922284061484,0.09558018210280325,120.60758614496667,0.04704987328297342,79.03012929000928,94.52114078315986,107.45232495913652,188.07912326233844,149.10162984962204,127.90302851129404
US-Ton,2023,NIRv,59,double_logistic,0.9006980665928871,0.006556784207922046,0.9492887820855251,0.09073232168783495,0.25066948171772924,96.66629589806443,0.09693264375552117,117.12946101446254,0.03789554689400753,12.0,94.57503355539544,107.80115844243927,202.36364431262004,154.8225482538662,130.15450328880354
US-Ton,2024,NDVI,56,double_logistic,0.9806983674572104,0.01404108982795295,0.9903164517573101,0.40186205832528493,0.7655723035951029,50.88907596879171,0.02109837969491048,144.42835752163586,0.09404047524180213,23.874996152071795,56.47665540029288,92.02747748668412,165.37515811466287,145.70139236683357,127.85398989199169
US-Ton,2024,EVI,56,double_logistic,0.9172956929752432,0.015624347638113385,0.9582958374007895,0.21720157523157363,0.4235628292224846,75.51610274438598,0.04089861101656709,141.24554066765614,0.08157758395420957,31.77118785384217,66.32218119412578,94.98208588363887,169.09098462903123,145.19140087546512,126.46766755348808
US-Ton,2024,NIRv,56,double_logistic,0.8786348508977935,0.008613807600077182,0.9399017322278858,0.09238362732748212,0.20506264290899037,94.24804850442868,0.05401718278855168,137.8017214545627,0.0802551709114505,47.619472172027514,80.71335119907954,102.70142757910651,168.3243670484033,144.41380709239417,127.3959818530111
US-Ton,2025,NDVI,51,double_logistic,0.8206137706080062,0.03011787381008326,0.9069794920758899,0.4252429023365643,0.9206087405421552,106.62280961224386,0.028306973579319664,139.30905576683253,0.07340855801110473,22.78039579737336,65.5586274356272,95.3083832024645,317.0,142.3517428373033,124.55297908242494
US-Ton,2025,EVI,51,double_logistic,0.20307417951970097,0.031369524378611485,0.48049208541788796,0.199399921299411,0.24799664919452177,28.173729138269255,4.999922808583329,318.3093795920924,2.767110745053417,27.72969092969212,28.173142982158687,28.62330910006824,316.9546137479768,316.73690556601855,316.1516587650026
US-Ton,2025,NIRv,51,double_logistic,0.8517503362931799,0.006881186188190889,0.9262820788801885,0.10089164913657925,0.23758865135340404,70.4921304626615,0.0690846272922441,71.1838282444154,0.024049278810236798,1.0,70.43215848897285,89.38754526025168,223.9585710335397,155.81633893077824,121.57636190727531
US-UMd,2021,NDVI,14,double_logistic,0.9949581981420894,0.012841457159592722,0.9974766258499931,0.4167990071561544,0.8834495672972322,135.91955154007135,0.32353567132540473,297.3154871829515,0.09201692824877152,129.12779792644747,135.91945776595236,142.71051623769006,312.4290528120165,294.9079525983664,272.03604906442393
US-UMd,2021,EVI,14,double_logistic,0.9841877240317447,0.02287331417064041,0.9920909904493387,0.21403232979191386,0.6829057379945835,132.01910551126,0.1289342147079477,282.6841180172584,0.07323838714863722,115.1421029727013,132.02943337939567,148.95493268887103,305.8629768833666,281.06100213323543,251.97274822596697
US-UMd,2021,NIRv,14,double_logistic,0.9800740143281674,0.014877378263785244,0.990046359902275,0.07435660941053822,0.34860780626453103,128.8126901807046,0.14324398880372108,283.50200433780725,0.0656148067272919,113.5910803047832,128.81532805135453,144.05206767996978,307.1300994854677,281.00292574575775,248.83282668423485
US-UMd,2022,NDVI,20,double_logistic,0.9896017995384861,0.01681301459168104,0.9947993691450928,0.4265057753083885,0.8982519511129238,144.43448152867967,0.4271349027812799,298.7891597992136,0.09014259702502456,139.2905823625067,144.43450330941133,149.5785492891272,315.30713536988145,296.7107360653537,273.2135035839246
US-UMd,2022,EVI,20,double_logistic,0.9806505045942507,0.024765294347530168,0.9902791829821781,0.20527327671005133,0.6821755178785484,138.89868856797,0.2757104280781967,289.52216497080383,0.10308698450592114,131.07632035042977,138.9284631651726,146.88397880662006,308.3963637254927,288.9829400928124,267.9065800890895
US-UMd,2022,NIRv,20,double_logistic,0.9798810584746431,0.015172974565230946,0.9899231332494972,0.06088058051022407,0.3575778096498351,136.5347477131256,0.3136612396591001,290.4934475522085,0.09700777786557126,129.65720705670844,136.5605844611165,143.55401236405118,309.7669521202951,289.7242118548744,267.4108047252656
US-UMd,2023,NDVI,15,double_logistic,0.9736208134902526,0.018010704983074267,0.9871158564611862,0.5233906316186036,0.869602780368125,140.77196467419876,2.420957199017631,294.02569398965284,0.16659091983625135,139.86330881379268,140.7720071741252,141.68185148580076,306.93030295106536,293.96762311540203,280.80388430822967
US-UMd,2023,EVI,15,double_logistic,0.8979436117071062,0.04368000130583769,0.9484664830969506,0.15551921520696052,1.0490972859574454,81.00000000000001,0.002864156329663428,308.654560951725,0.041869775045242384,136.90485566360394,161.60719900724604,192.50886856230343,319.51454528647304,295.29950162546356,257.86810829976685
US-UMd,2023,NIRv,15,double_logistic,0.8550401486202862,0.030946115784343843,0.9272872140022361,0.1791369838076636,0.49651436618839384,125.8336905758321,0.00010000000000000086,297.0016616791137,0.06780274819580608,134.66398502530114,149.94198998404653,168.9067096915432,316.5108224540961,293.4322331257115,262.83317885858423
US-UMd,2024,NDVI,26,double_logistic,0.8758898156271635,0.05588241833393178,0.9374995634377354,0.5009873029871987,1.0044288488705893,133.9583248801072,0.20342653645642808,354.99999999999994,0.007272475914182674,123.8494340555064,133.92509086596797,143.92385427874112,292.9509619117412,241.74287208597832,181.64495386202765
US-UMd,2024,EVI,26,double_logistic,0.9624254823949839,0.03011334414911607,0.9810802998816932,0.23033858440041313,0.6839900406249484,136.08332823826024,0.23152318495296137,280.0031686542271,0.04362371499930322,126.60433438879976,136.04602642707434,145.3733087920789,296.69512173241935,268.6001729056519,224.59654661896155
US-UMd,2024,NIRv,26,double_logistic,0.9631043325932901,0.01720011764065761,0.981461130692096,0.0906212510808139,0.3645289066104144,136.75861099992866,0.22792770891789713,278.83428386019614,0.031618929956104366,127.23532939891462,136.68206987026372,145.91872984398728,295.5246684511101,260.8579159751209,207.2733174227814
US-UMd,2025,NDVI,20,double_logistic,0.8532059371939438,0.05742890629399085,0.92607985659868,0.5360125511410392,1.0041505927608123,142.27133863262532,0.20486795081156411,357.99999999999994,0.004190107822430945,132.1930043779729,142.26056957363713,152.3023125183425,295.23143480809034,243.0538361801367,187.92789868411626
US-UMd,2025,EVI,20,double_logistic,0.9576154309101412,0.027138894126552963,0.9794126526123131,0.213688435949938,0.5816767207362176,142.0457523296839,0.23098727848647646,289.9812037802291,0.09785152855012876,132.53388488814355,142.04535913661385,151.55533347707336,302.2291057527325,286.9688359262311,265.75222053927956
US-UMd,2025,NIRv,20,double_logistic,0.9490856665463503,0.01624756901958671,0.9750876500762312,0.07856677145049384,0.2823846082540082,141.62153304326588,0.22275898478327635,291.8448844286325,0.08901063370395854,131.75881983751844,141.62074968798956,151.4799263887825,302.86798457608955,287.4828559067487,264.54721924074346
US-Var,2013,NDVI,27,double_logistic,0.9790775222299395,0.013959677839997166,0.9894856545253278,0.3112646601399729,1.1603673483455519,91.37920071833311,3.616743803667146,104.11696851017267,0.05471647588306436,,,,154.1066685378567,119.20173998617176,100.57360013959313
US-Var,2013,EVI,27,double_logistic,0.9813654863287646,0.008199286546312143,0.9906432780448768,0.1822589598280185,0.6890513286433569,104.0503666339848,1.963771849754043,106.53824937303693,0.05676629016499255,103.0327128403832,104.05001447647267,105.06871461660472,158.68955253194744,126.24780034775671,110.55718052480624
US-Var,2013,NIRv,27,double_logistic,0.978237410435745,0.004581530838967757,0.9890752000448355,0.07247208899533521,0.34393589458532053,65.75367015819951,1.8322402328190672,104.60039077218904,0.05697412663417524,,,,152.2787934892856,118.6395774940121,100.50312374316948
US-Var,2014,NDVI,31,double_logistic,0.9169435936915704,0.04504596459839207,0.9586222121498433,0.32538400794323696,0.8330468318975296,64.2562744717176,0.0999892398312339,134.8328336715679,0.08914859801053525,41.745717801249235,62.97887052828001,81.31657862492217,160.36195732147382,136.3555938607513,115.95144190624637
US-Var,2014,EVI,31,double_logistic,0.9624567442990932,0.020325198752694427,0.9811133875003917,0.20629782100554397,0.5686555218010428,69.14819463474792,0.10316407144007365,131.32482113466403,0.10300687872533146,47.111274252266,67.71006910077027,85.10839701284036,153.50857810335134,132.78700570065394,115.351560735901
US-Var,2014,NIRv,31,double_logistic,0.9565444172089671,0.010674635501848002,0.9780604799586711,0.09206752081062831,0.2669105219299067,72.49459567412059,0.1592450235270388,130.51172331312813,0.10999833156670669,58.40949362472446,71.98066536523949,84.236342810352,150.94092446369976,131.31104286661142,113.88129760240275
US-Var,2015,NDVI,25,double_logistic,0.9644599525469215,0.02812731409078918,0.9821431745067263,0.504403852406483,1.1339786765307762,134.45513395326108,0.008605182625238043,136.25147406288664,0.039107980726121525,18.186391650449167,31.80001943964354,50.07685281716441,362.0,136.29949552560646,98.2271092448537
US-Var,2015,EVI,25,double_logistic,0.9209323959635265,0.02423398494299434,0.9597958892530131,0.20016194851131885,0.3948125771385871,24.08557267877651,0.5746962177014323,136.27487708680897,0.07909722391168138,20.352563068055137,24.102955387574458,27.914118415228568,164.0621697898216,136.2898473974561,108.5707328193142
US-Var,2015,NIRv,25,double_logistic,0.9258932608745083,0.010509265086177322,0.9623765560948216,0.08322020964606285,0.1699914031362795,24.555930630493428,0.7162761713917806,133.6749590719744,0.08148836981765188,21.501064688193,24.558181577097354,27.622935139532636,160.64511284457203,133.68659266050017,106.76914155877105
US-Var,2016,NDVI,33,double_logistic,0.9283619253143799,0.04664205412725204,0.9644985720539945,0.7185977041285415,1.1313677462173084,317.05976070995325,0.07829498908870483,146.99145785435047,0.09778250188947572,,,,374.0,374.0,374.0
US-Var,2016,EVI,33,double_logistic,0.8820645205443399,0.03734857373466028,0.939463364616822,0.2845083940904865,0.8699394479873162,117.42535959870561,0.01547643606735216,142.5235170519613,0.05010533905655454,11.590717344464144,44.09038558003004,76.16228961020853,374.0,144.06259164070534,117.11014626317004
US-Var,2016,NIRv,33,double_logistic,0.9059268348102686,0.014894750349932574,0.9531316144687967,0.10499009980322511,0.3940314475363519,93.50128177635276,0.027211637440885287,134.07343739177998,0.06605620046317152,18.251660906132418,56.85564583342631,86.97433317109294,161.2146451573421,138.21372121256957,118.40743847601898
US-Var,2017,NDVI,26,double_logistic,0.8488394724362555,0.06532699060891685,0.9246928370365072,0.32275881944009116,0.8548486867993335,90.33608300542392,0.7278381257016087,138.46251809672557,0.08846678962118619,87.36268801153007,90.31374299954842,93.20432802872793,163.69247617461286,139.16037669268445,116.75036267196135
US-Var,2017,EVI,26,double_logistic,0.9933846158024905,0.00964154258321045,0.9966936136087763,0.19593625307621737,0.5865446307929505,14.36945418827966,0.23948789244716653,135.1088883790623,0.08599646500042271,7.726139906408008,15.007338116090633,23.8803051646268,160.67034385651849,135.1288028218476,109.65772321875313
US-Var,2017,NIRv,26,double_logistic,0.9853861236078418,0.007616118459064397,0.9926966093947809,0.08392958740025463,0.2843179657785977,15.115061290704121,0.20746900579104552,136.42347342823024,0.09549336044739773,7.854522671152085,15.984814739745454,26.179064792200105,159.44062009141152,136.4374817163777,113.48392823770652
US-Var,2018,NDVI,31,double_logistic,0.9049606780936672,0.046668629031968535,0.9527149466006996,0.3155696886993179,0.8141861395277481,25.823602260262405,0.022884064636315836,147.0402009663859,0.09296394861948253,29.264226009274314,55.41612501593175,89.43468845086869,169.58535810804787,148.2310282384458,128.97358879253883
US-Var,2018,EVI,31,double_logistic,0.9422110846813393,0.02182489419262622,0.9707242586345863,0.20080175503049402,0.5162873450453372,48.759511378348634,0.0317082268349386,144.33819412273363,0.11770450801340462,30.866605924433166,59.39238505317633,94.02647948892744,162.43578760650448,145.30977321157172,129.96298142581617
US-Var,2018,NIRv,31,double_logistic,0.9507615178410042,0.009423778171708527,0.9753503479891344,0.08764093023661317,0.2380987332163044,58.09018138088491,0.03808610644464347,144.11395377735226,0.1331315007943386,32.64543270621256,62.612133460104566,96.60575110781889,160.30363039007364,144.9565019893291,131.2201365563203
US-Var,2019,NDVI,25,double_logistic,0.9903005569641528,0.015566285626651974,0.9951420427594719,0.3207137507594548,1.1223352662310042,53.18794430485886,0.027216320703456254,136.4351009037904,0.049240941036357316,23.84880265361166,48.59016528866656,76.79690625146857,183.0937515573133,144.96920445759045,116.18661990324705
US-Var,2019,EVI,25,double_logistic,0.7621888773875859,0.05340137201550165,0.8798732501256994,0.20461712200641605,0.7182678220616995,105.66343407872078,1.2859997809816743,128.80509843808207,0.0670506364797952,17.0,105.6537928240557,107.19350957896354,165.68386193766625,135.54171299505492,116.15932699779744
US-Var,2019,NIRv,25,double_logistic,0.9857752938678643,0.0067796728802363765,0.9928624364015483,0.08400160851467937,0.37712057949314115,66.34243993024683,0.038280440733153336,131.5475555196762,0.06777447513820385,27.880495481458727,56.94533392739808,83.866509889268,165.88405000468745,137.5020090312686,116.10973404350487
US-Var,2020,NDVI,32,double_logistic,0.9893070520879431,0.017378029995540587,0.9946500875143597,0.3189511220211549,0.8048967791108032,15.471508290464342,0.02292220453552965,141.08615648373058,0.09015428513486522,25.70746159562385,50.058387204303415,82.52537590047531,164.49016828809704,142.32358874619473,122.37552979131581
US-Var,2020,EVI,32,double_logistic,0.9829177900605589,0.014431230123275296,0.9914299790489216,0.19230993635996524,0.528781759001906,33.64202734413828,0.031156004996801392,133.93807987560348,0.09621243645970293,26.018938747655227,49.828892099907826,80.44354879306232,156.43606825329707,135.44413552331397,117.1108229142455
US-Var,2020,NIRv,32,double_logistic,0.9871428162247212,0.00593651469755431,0.9935523016678905,0.08066274064964103,0.26123439789746306,51.79924142876575,0.03181972059664563,132.83446999005272,0.10011362157021413,27.93424394323344,55.29358885734708,85.41587180266497,153.91484066202014,134.5751941044682,117.87425066661336
US-Var,2021,NDVI,34,double_logistic,0.3003296572749161,0.1334540710490478,0.5972778144721154,0.4005246673811741,0.7349701818632597,318.7724291603791,0.204976602771985,386.8717166879321,0.2765667243691149,308.0479842054472,318.7641995356196,329.45128842665486,,,
US-Var,2021,EVI,34,double_logistic,0.27221862869977165,0.08191938962575211,0.6012915063457693,0.24797674375513598,0.47910104452045243,321.89373689561063,0.16468058558951273,346.92192304619317,0.9695019554582376,308.25355226198235,321.36856597779666,332.9733829862049,349.1546400263606,346.9538688678974,344.8336711700441
US-Var,2021,NIRv,34,double_logistic,0.3342236783789617,0.03655790267678922,0.6273488394465571,0.10930269340441695,0.22275334987138795,324.61623326608463,0.16611285666241138,372.18998546797206,1.2728895950666135,311.3380128476676,324.52554484985205,337.4036769866204,,,
US-Var,2022,NDVI,65,double_logistic,0.9749058205598723,0.02727256430175549,0.98749712410916,0.3444710361036356,0.7348842198762549,-29.830902271527997,4.79146658187647,131.60922067865084,0.0733912324363636,,,,161.54878396967544,131.61109159928304,101.67988838323409
US-Var,2022,EVI,65,double_logistic,0.9760019791610437,0.019867478005191362,0.987935180772236,0.19891256809388125,0.5691141624017464,-35.662844865915275,0.02410279858131282,116.0502614196722,0.045862702560152985,3.989139031802707,17.5780829802379,37.96433842184978,166.0289145974684,121.01861533846514,84.41656484170599
US-Var,2022,NIRv,65,double_logistic,0.98109363398134,0.009102387473441895,0.9905035229168829,0.08332491472070411,0.27715283899315357,-28.965979566009082,0.02690468977408023,113.26672986029656,0.046502716967112404,3.926122817903039,17.24108790041714,37.37497101531998,163.01530833592224,118.41944068014496,82.55514499993747
US-Var,2023,NDVI,59,double_logistic,0.9348142856743128,0.03160761054557865,0.9672917247315703,0.3699604945789474,0.8627474731697065,54.71556925394243,0.01642508959386823,144.38469243981461,0.0734189843375379,20.389295756422317,51.86827786926929,85.88909092874566,169.71208231065893,146.01358996030325,124.30680337238537
US-Var,2023,EVI,59,double_logistic,0.9359482891967716,0.020256538135449004,0.9675718346320066,0.20204709239379662,0.4902731433767628,46.4897851613689,0.027868852924537713,141.6372458649678,0.0734398555933932,20.48657015806296,50.23673382761154,83.52513741984153,171.0830433876372,144.6371565491151,122.5375630288989
US-Var,2023,NIRv,59,double_logistic,0.9194748986692212,0.011224484218283075,0.9591841668207558,0.0812053788150269,0.24999773203901468,61.04529635816755,0.030865311741178417,138.61799243845726,0.05640838816392307,21.850612966488764,52.04684800540842,82.36248781455545,179.4203650521534,145.69770950721337,120.11035584016406
US-Var,2024,NDVI,56,double_logistic,0.9960859152004675,0.011094322502303498,0.9980434552948444,0.31654794637942746,0.8146017408971803,10.796381593174,0.026319405461736556,144.10662051968455,0.1056096660367194,20.818938390252118,46.18069089462752,83.2449628950945,164.50356270870057,144.87215348830605,126.84908089834276
US-Var,2024,EVI,56,double_logistic,0.916557619467715,0.034016012215778615,0.9578292876279478,0.3399475804632207,0.6141958059366643,-34.99997198965824,0.00010000000000000002,144.3674635203045,0.1358800588129333,20.87245125143098,44.406250184627666,69.3351087496221,160.4557498804446,144.36746457826249,128.27940466820343
