site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90,solstice_doy,growing_season_length,total_gpp_growing_season,total_reco_growing_season,mean_radiation_growing_season,mean_temperature_growing_season,gpp_sos10_to_solstice,gpp_solstice_to_eos10,gpp_solstice_to_eos90,photoperiod_at_EOS90
US-Ses,2021,NDVI,36,double_logistic,0.8887693221159363,0.0085743736152741,0.9427719789845636,0.1638513289743423,0.3235841176784135,183.8950862337378,0.0893125035674104,204.51257841036968,0.0236256997797964,-7.0,183.0603784096604,198.9199420702637,322.18423750031326,262.50099472149486,228.1548635055944,172,79.44061631183448,10.557150684,99.28165056162601,251.25333850931676,14.942701863354038,-43.347544946,53.17131063000001,44.4204411,13.256551767254047
US-Ses,2021,NIRv,36,double_logistic,0.9614917958156596,0.001781875856783,0.9806147280575775,0.04099615234064,0.0687637198843224,178.95136993255826,0.2335614663093716,260.2075188178615,0.0538149143757359,169.61737537237104,178.76375055548988,187.4407661382737,301.2703305728499,261.73784244865897,226.4774829156021,172,82.97409189316909,51.40761361,85.07984420000001,263.4346287878788,20.363212121212122,-1.584198,52.25842661,43.761740100000004,13.310205942142828
US-Ses,2022,NDVI,64,double_logistic,0.8672733741731832,0.0109636764079556,0.9331835010882604,0.1624983500136037,0.3865175059921473,194.04218372662876,0.0475734929128914,213.76954180517825,0.0201379139062994,-5.0,191.26455556852045,216.87517425215844,345.23555113145926,294.3105939658919,256.91195027465443,172,103.04603839737143,,,243.97439710144928,14.137440579710143,,,,12.250943918221052
US-Ses,2022,NIRv,64,double_logistic,0.9145222201202972,0.0027295083418158,0.9564966869667794,0.0394319364022418,0.116730005786133,225.63961513005464,0.0487967121546312,258.2329442423313,0.0572124579049158,163.07968386764009,202.38403668406127,225.86069071361155,306.01212088772,273.74183971491874,252.7994160943936,172,71.35780303085747,,,250.62723776223777,20.08402097902098,,,,12.401004232223114
US-Ses,2023,NDVI,66,double_logistic,0.903407060312236,0.0062800518791055,0.9507964865171094,0.1641045607880118,0.2494070963011395,230.82396526356,0.201403920800003,272.1861032750185,0.0318513894279249,-2.0,230.4839895845493,238.8555068370881,340.3341154118089,291.9905815195341,260.1136804723976,172,61.50659193498478,24.715040007,110.852669397,246.80811764705885,14.869955882352938,-7.1826797330000005,31.52255874,16.90255224,12.133576698164484
US-Ses,2023,NIRv,66,double_logistic,0.7774060176852811,0.0033084736794899,0.8830879743728602,0.0427288173585196,0.0625495161384066,231.60906146950924,1.7998723489446822,282.7065487646635,0.081120100242338,230.3966193010264,231.60721325131308,232.8124294258464,310.00234769158936,283.23419540793856,258.130683624214,172,51.62698215662547,34.3512698,37.304512,239.6476,18.686799999999998,,28.81856604,15.725587240000003,12.206309974665931
US-Ses,2024,NDVI,64,double_logistic,0.8463893620422734,0.0091809642387633,0.9200833237964314,0.1712690037154995,0.32918122287213,191.7385808668111,0.1135016855605993,211.24884273656787,0.0409375717180066,-7.0,190.13605366425207,201.7389500434314,288.05286559519527,244.5199336979412,221.8343666648806,173,54.38388003368914,159.459423669,131.49919226480102,265.1193784722222,16.31652777777778,43.588662768999995,116.39010989999998,74.075674,13.454227012960587
US-Ses,2024,NIRv,64,double_logistic,0.8674147758510556,0.0034195759971701,0.9317159534619704,0.0411338609345203,0.1078135615169808,199.06247573766976,0.0441493822877034,234.75448208590976,0.0418985756290408,132.50883198101278,175.34697280667052,201.8845617713772,306.27828772977387,261.84332072505697,234.447010594769,173,86.49634791838645,137.8164306,108.59149779999998,287.91285057471265,22.068580459770114,15.9177077,122.4180719,91.798425,13.0486909768259
US-Ses,2025,NDVI,60,double_logistic,0.859368012310219,0.0072223264099438,0.9272656175992264,0.174350105556621,0.2502617885574572,158.21471843410126,0.1327033468183383,166.8762762177108,0.0139043146413815,-5.0,158.17909661020502,171.19556601274758,334.89506848760755,253.3672407862409,203.18434103087293,172,95.18814417603588,1.9662839650000095,93.525437495863,249.7684610778443,15.274023952095806,-55.797424327,58.257687292,22.189183,13.945551513285228
US-Ses,2025,NIRv,60,double_logistic,0.8299187846244969,0.0035375264398594,0.9111713413840248,0.041802069642685,0.0620401632947862,154.41788320686757,0.1783925339696213,272.5429626477752,0.0428335495468001,142.12995966206998,154.24725749339794,165.90150177154584,321.7554337608264,273.236586919029,226.72218042258547,172,118.98932942563104,62.896554992,85.89061122487,265.5151508379888,20.684134078212292,5.488214,57.902319992,34.27366998,13.30242951873601
US-Slt,2014,NDVI,13,double_logistic,0.8881464572948977,0.0451688946564881,0.9461591814617156,0.5139120622869096,0.8465208172153443,136.81234554551676,0.2793704457855891,233.9754821261594,0.3116501397386123,128.9472336666553,136.81233643814215,144.67721809619422,241.0258072282024,233.975489014234,226.92486583085403,172,97.16315257609185,1024.4808600000001,759.31495,229.8007256637168,20.603035398230084,333.45169999999996,703.7096600000001,528.78554,13.591072718569954
US-Slt,2014,NIRv,13,double_logistic,0.9882598869325248,0.0068848418198806,0.9941200661429396,0.1148128571159708,0.4621233640410991,143.6716721903045,0.0986249240362893,207.05913251868205,0.0298434151161544,123.57654015771276,141.7526179778801,157.57503250121124,280.708265386359,226.4618778303113,189.41744662082115,172,84.70925985243119,1318.83088,1019.8244799999999,212.28480254777074,19.76963057324841,343.54058000000003,987.9707999999999,191.35378999999998,14.6966274148147
US-Slt,2015,NDVI,13,double_logistic,0.9931623018652012,0.0130013351959975,0.9965802490963164,0.5115375364361471,0.8553594622215945,131.6263767525081,0.4073700986125895,305.2871319364339,0.092860414296661,126.23191621148987,131.62636148459427,137.02073163646926,324.3967899448181,304.2098480906615,281.0139536203802,172,172.58348660606725,1381.5465465099999,996.074891,191.76855555555554,19.09030303030303,412.31233,975.88970651,936.166363,11.229416885519544
US-Slt,2015,NIRv,13,double_logistic,0.9820737670833214,0.010812729535911,0.9910598735231488,0.1105782667148534,0.2889312275817869,127.5829901327493,0.3191963241479017,294.9230963128253,0.0910462813064799,120.69876118912866,127.58291965633236,134.4664592831934,316.9003975720772,294.4569623050614,270.52967460761823,172,166.87404264872902,1386.72594551,997.861271,196.67403571428574,19.347938775510205,426.42848,966.95295551,889.072798,11.695255419912412
US-Slt,2016,NDVI,14,double_logistic,0.979164264892484,0.0219237866189012,0.9897252738103154,0.521956770472487,0.8613428990094996,146.19117978162328,0.2387399809868682,307.8568248744201,0.0935695754488408,136.98752607143203,146.19089341227928,155.39373721174582,328.89810267595846,307.3225875762866,284.07763062441023,173,161.1316941640073,1495.4998006,1072.17987,198.77153645833334,18.953130208333334,349.46610000000004,1155.3863706,1037.7631959999999,11.095658511427006
US-Slt,2016,NIRv,14,double_logistic,0.9770918154057118,0.0121762154574249,0.9884839510605488,0.1062189703073541,0.2858306374608902,121.332795553625,0.2018988236332241,297.3639562652618,0.0740764696473338,110.44895955080317,121.331565027274,132.20957630359592,323.9823660726765,296.7010127450109,267.345838170491,173,175.36944771773693,1533.2800675999997,1150.93605,196.0452676056338,18.492826291079812,392.513476,1150.1192615999998,930.8264159999999,11.838222711788013
US-Slt,2017,NDVI,15,double_logistic,0.987926641031568,0.0172962560524975,0.9939986775895816,0.5244663936808257,0.8737107160867449,149.35835714425008,0.1951817222829982,327.7820417501205,0.0464290228552131,138.0974564199519,149.34272412435553,160.5369651865029,353.13671578612605,321.3232625806849,277.07717567620136,172,171.98053845632938,1553.0192698,1046.1589544,170.93412558139534,16.651888372093023,312.817885,1252.7335848,1093.5414569999998,11.403117472252132
US-Slt,2017,NIRv,15,double_logistic,0.9898471807311496,0.007896283886037,0.9949107351118148,0.1042182499979598,0.2996448084414402,127.17317343650996,0.1404204006167165,292.87721104240245,0.037809520549062,111.50782326893196,127.05562347591037,142.2531561847914,337.9200248395862,290.258985003034,236.0923821764827,172,163.20336152712366,1629.3614893000001,1142.8114254,182.17225663716812,17.451694690265487,398.402004,1243.4916853,714.0910200000001,13.217652507667951
US-Slt,2019,NDVI,15,double_logistic,0.9208596528400926,0.036048740779699,0.9597136145374932,0.6080102606394385,1.0939501519349948,115.81298058989742,1.139736792868631,176.03513238530465,0.0152119369213005,-1.0,115.8119679070338,117.6544106246406,295.84684972860725,206.4759442552725,140.08974291737076,172,90.6639763482387,1011.2770514500003,741.88541381203,169.09271525423728,14.295569491525422,392.31390945000004,625.0752219999999,,14.34838588998675
US-Slt,2019,NIRv,15,double_logistic,0.97545137517425,0.0107505323622349,0.9877184407382792,0.0979613740388054,0.2871384984899047,122.26952979860351,0.2727956267287693,256.3830529359314,0.0371893307187167,114.27592095550322,122.22491595196412,130.04572817061998,305.62980945675497,254.9524037273144,200.5653984192439,172,132.72748777535026,974.68431873,643.15487751203,190.09753403141363,20.0826335078534,337.19279673,643.6036019999999,226.00308,14.464674652525563
US-Slt,2021,NDVI,12,double_logistic,0.9544053624364854,0.0266079154174745,0.9796858082535416,0.5753345178028538,0.853828268669244,130.90128453247047,0.1508540139510807,299.86007808404,0.091224595318061,116.33474922459146,130.899557063328,145.4582134373088,315.247979294776,297.48503375427464,274.4057368342843,172,166.58547669094665,1154.8488452000001,797.8934233,190.00984924623114,19.492527638190953,296.23850000000004,868.3187752000001,778.6956700000001,11.521914463582752
US-Slt,2021,NIRv,12,double_logistic,0.9926180552780038,0.0055959325946349,0.9963117349701353,0.10838151870045,0.2959238620314556,128.0389418464931,0.1156386375006518,272.4028237100622,0.0362166422736567,108.9740352436078,127.66981248048307,145.3867654810489,307.1918262843497,266.51144255435935,215.9663297622027,172,138.84163007387627,1166.4519131000002,804.2450033000001,193.88452763819095,19.60551256281407,310.81759999999997,865.3427431,391.34386000000006,13.998383699513132
US-Slt,2022,NDVI,33,double_logistic,0.9788091204519584,0.0203786978603343,0.9893560794478108,0.5613934537927177,0.8659614697415816,137.26683768853442,2.2241410556436425,296.92278980288694,0.1036543149095653,136.27250971485924,137.26668299227717,138.2565068172304,318.0805216660187,296.91474729271414,275.72038124792124,172,159.64806430043697,453.39408,350.86922000000004,208.7490164835165,20.050384615384615,305.82568,155.38566,155.38566,11.46337244955894
US-Slt,2022,NIRv,33,double_logistic,0.9708492215057716,0.0138715426245761,0.9853377988836574,0.1038859536378788,0.2972611520251442,138.6232826898346,0.2014865389147845,279.320644846794,0.0619137446243265,127.71008041803005,138.60470056339042,149.4376656210484,314.3357365197807,279.287982912756,244.12750712416468,172,140.68328234936556,476.8365,391.75331000000006,209.84773796791444,20.007802139037434,329.2681,155.38566,155.38566,12.873681006160549
US-Ton,2013,NDVI,26,double_logistic,0.9623636737112796,0.015308578048246,0.9810122204619516,0.3829675514183839,1.0435237780715332,58.954261026741655,2.991006057764868,103.24369251055482,0.0433952808462812,,,,167.56385271836717,123.99158669286058,101.38523578235676,172,,,,,,,,,12.849656322145286
US-Ton,2013,NIRv,26,double_logistic,0.9486601046672248,0.0049046879638751,0.9739983193913476,0.0823010123918636,0.2544125311236192,63.75674656325286,2.2201807178668886,101.83089990324903,0.031477106575302,,,,192.32586435081583,132.95061357653947,102.949138774541,172,,,,,,,48.45012000000001,,12.913878368366523
US-Ton,2014,NDVI,31,double_logistic,0.8828341001355176,0.0337714123747497,0.9407688299509378,0.3825563442205073,0.6827466673038954,71.20408268575632,0.1199605573441831,142.40369449419458,0.1055177966720477,52.57983230597314,70.62536459289228,87.09035028384713,163.610708760494,143.07957110739713,124.44823302467164,172,72.45420651450485,623.2966009999999,465.12415999999996,260.7914774774775,17.17983783783784,646.5514310000001,,,13.737992886829037
US-Ton,2014,NIRv,31,double_logistic,0.942428120333141,0.0057827342108501,0.9708807409221066,0.0885704432911103,0.2503872957003415,76.11159696384063,0.109473304184806,103.10007912640974,0.0280456510582472,3.0,75.17314827800946,88.40018848040037,211.37772807127584,146.69703862520947,114.07044006623768,172,71.52389034720001,772.399492,635.287116,242.1662870813397,17.548516746411483,699.71372,75.080852,,13.356471446076652
US-Ton,2015,NDVI,26,double_logistic,0.9199590108944624,0.0294413780522324,0.9592295496239076,0.4879446399559142,1.0150641395280864,124.01688538397184,0.0139558276796913,144.15783221863703,0.0441713647443841,21.37144113484449,45.480692659465525,72.68915591685601,362.0,145.48869469483157,115.1578035221037,172,100.00800203536605,806.2927475879999,754.672865,220.89862463343107,17.67513782991202,624.5148617,184.43669588799997,,13.39810648519871
US-Ton,2015,NIRv,26,double_logistic,0.8300052706077327,0.0085014662975463,0.9111395145444242,0.0947114945240601,0.2386661490516081,96.95100806645353,0.0601693716935486,123.81443451608548,0.0649229001573196,49.08962374549216,78.99625796583757,97.99912159082614,168.11334874307084,138.92383427470264,120.64189507310974,172,59.92757630886507,554.1265617,351.765,258.84867226890753,16.41894957983193,565.3475317,,,13.602451844918404
US-Ton,2016,NDVI,33,double_logistic,0.9071827620334724,0.0353599782266259,0.9531085823286742,0.6479981039518052,0.9065383020789104,307.7988236395111,0.1044576318567386,148.45772350161047,0.1209814694153068,,,,374.0,374.0,374.0,173,,,,,,,318.35850899999997,318.35850899999997,9.481218878949134
US-Ton,2016,NIRv,33,double_logistic,0.9371915739700608,0.0057203187637597,0.9685182980510963,0.1000973256323793,0.1747450965335198,75.30026038159836,0.0962702108181404,140.6018062972841,0.1037772273939811,51.70292909551953,73.82313707609906,92.56080433880874,162.5661997155945,141.96346021716496,124.45618566537756,173,68.1403231410659,560.4267880999998,484.73829000000006,244.36496396396396,16.46453153153153,594.4441681000001,,,13.738270076107842
US-Ton,2017,NDVI,26,double_logistic,0.7799912564026488,0.0540468505923449,0.8879097400607856,0.4136918813233616,0.7342834315091621,65.50758928024405,4.615440770329083,142.6663243356847,0.1075617827399736,65.01870226492173,65.50815512439588,65.98657795212057,163.09765770859755,142.67255295838316,122.26974101604064,172,77.16439783398728,595.9510700000001,462.04292,251.77214285714288,16.220816326530613,617.7600799999999,,,13.6611025496887
US-Ton,2017,NIRv,26,double_logistic,0.9234350699544356,0.0099559393219368,0.9610615641270172,0.0922585012918639,0.2229855182775217,92.7595914074096,0.8221641929489172,135.36040605884943,0.0706767500288074,90.19512423279032,92.73684956305117,95.22539244367218,167.70297138521238,137.5433802015487,112.85412030845536,172,44.806530638497534,498.95977999999997,368.85010000000005,277.73277922077926,17.184649350649348,510.24037000000004,,,13.309502851293999
US-Ton,2018,NDVI,30,double_logistic,0.8747929854490173,0.0345438250331848,0.9362451150053764,0.4013906060740373,0.8707667081201789,78.465989493081,0.0259548919376749,143.44110737047018,0.0778515688778337,33.00962250458055,64.53329280926707,94.73029523838797,168.4724856208588,146.27903013153664,127.171242194432,172,81.74573732226958,656.5904519999999,520.2040099999999,246.10742962962962,14.377525925925928,669.154142,,,13.83133342291027
US-Ton,2018,NIRv,30,double_logistic,0.905106105714682,0.0073914740057204,0.951588105815174,0.0874951099142702,0.279384912557186,93.58513433046434,0.0582792503538453,126.22005154996184,0.05367075472779,49.02518467416613,78.28687086333788,98.36413101572091,181.6241608227064,145.769285857198,123.95551764981197,172,67.48241499386013,638.4959719999999,482.98682999999994,268.9508030303031,15.52528787878788,615.0306820000002,27.08649,,13.720768700925824
US-Ton,2019,NDVI,24,double_logistic,0.9606393260652604,0.0182745015075768,0.9802066302905108,0.4309901277411928,1.0652697313946011,86.23039369569328,0.0276555815522539,137.4192811129259,0.0479141659550561,27.10494137212394,57.31714767312132,85.99985088789772,182.1605084969324,147.94610469218364,121.78442266048344,172,90.62895701906231,713.452086,625.5046500000001,230.2302064516129,14.984051612903224,672.666886,44.96334,,13.643720473633069
US-Ton,2019,NIRv,24,double_logistic,0.9315498747630128,0.0066137883089756,0.9652579464616678,0.0963537252345578,0.2073237550582562,105.92432362107938,1.5317690153736103,134.38266682065563,0.0623321633890781,17.0,105.91885680103728,107.24777294938744,173.10854199356248,140.18187811043106,117.67834884261472,172,34.26302130939378,697.5919060000001,635.34613,215.32606369426748,14.27313375796178,694.0908160000001,7.6792300000000004,,13.493248588749031
US-Ton,2020,NDVI,31,double_logistic,0.9429703867073376,0.0245495261342211,0.971157140238643,0.3905705671080546,0.7204223724085188,51.12648367870961,0.0260470404778887,145.2790787285176,0.0820284841257543,28.03505681327437,57.229699125707874,90.24191640916064,170.8022645403637,147.4862545548944,127.38590180822575,173,90.25655542918653,645.878743,544.4011,239.76573239436618,15.388281690140845,654.7017229999999,,,13.83855349673975
US-Ton,2020,NIRv,31,double_logistic,0.9023285386014548,0.0071247001669647,0.9502954321955148,0.0863185202725287,0.1824960035086057,85.40451771755919,0.0490207704596887,132.74175567282276,0.1079917127731924,41.51190885431468,74.25949611192674,97.88557780238058,153.03204426716093,135.6583043763345,121.8028148587106,173,61.398808264407776,544.1190829999999,457.00824,233.65899107142857,15.003241071428572,618.3067329999999,,,13.644380834019424
US-Ton,2021,NIRv,34,double_logistic,0.6685511334809269,0.0098270451128409,0.8179031205540895,0.0987611245794198,0.2012597111882407,83.13909019655507,0.1234115965017275,95.15014155373925,0.0348952121578372,-1.0,82.55506770907945,93.79582167617522,189.8798327466508,139.11055249853692,114.39896906411698,172,56.555484789457466,501.37275120000004,405.007477,247.11978306878305,15.42472486772487,462.6033112,41.69697000000001,,13.369086738603507
US-Ton,2022,NDVI,65,double_logistic,0.9599761526017712,0.0241599233771711,0.9798593613657518,0.5277180016236077,0.7982093278829694,408.0,0.0006862935020632,140.3579364910414,0.0741554777638271,5.489707038681518,23.91012584834646,45.78955696857802,168.80545450836988,140.35598459931063,111.90159910374608,172,116.44585875096416,626.4746399999999,475.13963,234.33405521472392,14.782564417177914,636.6844,,,13.272441724668491
US-Ton,2022,NIRv,65,double_logistic,0.8445572403353918,0.0109184569731649,0.9200943319008904,0.0741568546121291,0.2598169021447069,31.77738302916912,0.0228967533603556,110.55933383270104,0.0193714598647263,6.280792292117779,27.706220370404186,56.38184397515416,260.80656419520085,169.38726729566693,111.67320020312744,172,141.68104692526273,761.2386567,600.172599,262.5742362204724,18.737759842519683,635.0124900000001,128.34362670000002,,13.263519818757912
US-Ton,2023,NDVI,59,double_logistic,0.7949445217219306,0.0286237696446234,0.8938350319709332,0.4639176831879934,0.915639196391011,124.20725143213645,0.0335609726467959,146.49941808691372,0.0798113780178031,40.21323012834813,82.139272863571,108.24378346237444,369.0,149.2896296911459,133.63087535801552,172,67.15035682757491,929.637928,727.727371,229.36650153846153,17.165596923076922,603.4014040000001,329.702744,,14.038901728735954
US-Ton,2023,NIRv,59,double_logistic,0.9006980665928871,0.006556784207922,0.9492887820855253,0.0907323216878349,0.2506694817177292,96.66629589806443,0.0969326437555211,117.12946101446254,0.0378955468940075,12.0,94.57503355539544,107.80115844243927,202.36364431262004,154.8225482538662,130.15450328880354,172,60.24751469847075,729.305017,520.0598500000001,242.9986230366492,14.646743455497383,642.106327,90.66491,,13.929757012502181
US-Ton,2024,NDVI,56,double_logistic,0.9806983674572104,0.0140410898279529,0.99031645175731,0.4018620583252849,0.7655723035951029,50.88907596879171,0.0210983796949104,144.42835752163586,0.0940404752418021,23.874996152071795,56.47665540029288,92.02747748668412,165.37515811466287,145.70139236683357,127.85398989199167,173,89.22473696654069,677.7012900000001,558.02462,229.84589436619723,15.018676056338029,702.65699,,,13.854225125186607
US-Ton,2024,NIRv,56,double_logistic,0.8786348508977935,0.0086138076000771,0.9399017322278858,0.0923836273274821,0.2050626429089903,94.24804850442868,0.0540171827885516,137.8017214545627,0.0802551709114505,47.61947217202752,80.71335119907954,102.70142757910652,168.3243670484033,144.41380709239417,127.3959818530111,173,63.700455893314626,627.50797,489.67499999999995,259.5799173553719,15.95788429752066,642.6033600000001,,,13.838892027366374
US-Ton,2025,NDVI,51,double_logistic,0.8206137706080062,0.0301178738100832,0.90697949207589,0.4252429023365643,0.9206087405421552,106.62280961224386,0.0283069735793196,139.30905576683253,0.0734085580111047,22.78039579737336,65.5586274356272,95.3083832024645,317.0,142.3517428373033,124.55297908242494,172,76.7931154016761,903.2591311000001,702.686373,247.91252203389826,18.32551525423729,629.9138580000001,278.12761309999996,,13.741641717602622
US-Ton,2025,NIRv,51,double_logistic,0.8517503362931799,0.0068811861881908,0.9262820788801884,0.1008916491365792,0.237588651353404,70.4921304626615,0.0690846272922441,71.1838282444154,0.0240492788102367,1.0,70.43215848897285,89.38754526025168,223.9585710335397,155.81633893077824,121.57636190727531,172,85.3841804418054,791.137384,555.362241,252.99521524663683,16.483426008968607,656.774278,139.145446,,13.636241317460117
US-UMd,2021,NDVI,14,double_logistic,0.9949581981420894,0.0128414571595927,0.9974766258499932,0.4167990071561544,0.8834495672972322,135.91955154007135,0.3235356713254047,297.3154871829515,0.0920169282487715,129.12779792644747,135.91945776595236,142.71051623769006,312.4290528120165,294.9079525983664,272.03604906442393,172,158.98849483241406,1529.3711908,873.88941,203.37286338797813,16.790448087431695,362.11458,1175.0626008,1052.3363399999998,11.546130906251523
US-UMd,2021,NIRv,14,double_logistic,0.9800740143281674,0.0148773782637852,0.990046359902275,0.0743566094105382,0.348607806264531,128.8126901807046,0.143243988803721,283.50200433780725,0.0656148067272919,113.5910803047832,128.81532805135453,144.05206767996978,307.1300994854677,281.0029257457577,248.83282668423485,172,152.18759769440317,1542.9021258,891.27125,204.09830412371133,16.126407216494847,381.349964,1169.3581518,856.8594999999999,12.81396020921992
US-UMd,2022,NDVI,20,double_logistic,0.989601799538486,0.016813014591681,0.9947993691450928,0.4265057753083885,0.8982519511129238,144.43448152867967,0.4271349027812799,298.7891597992136,0.0901425970250245,139.2905823625067,144.43450330941133,149.5785492891272,315.30713536988145,296.7107360653537,273.2135035839246,172,152.27623275594235,1531.0791279,777.3079,206.6607159090909,15.979897727272727,311.1191,1233.3586278999999,1121.9371800000004,11.481902468815333
US-UMd,2022,NIRv,20,double_logistic,0.9798810584746432,0.0151729745652309,0.9899231332494972,0.060880580510224,0.3575778096498351,136.5347477131256,0.3136612396591001,290.4934475522085,0.0970077778655712,129.65720705670844,136.5605844611165,143.55401236405118,309.7669521202951,289.7242118548744,267.4108047252656,172,153.1636273937579,1563.6796053,803.01314,215.55777777777777,16.26907222222222,349.56138,1227.5168253,1080.9364500000001,11.799207985860154
US-UMd,2023,NDVI,15,double_logistic,0.9736208134902526,0.0180107049830742,0.9871158564611862,0.5233906316186036,0.869602780368125,140.77196467419876,2.420957199017631,294.02569398965284,0.1665909198362513,139.86330881379268,140.7720071741252,141.68185148580076,306.93030295106536,293.96762311540203,280.80388430822967,172,153.19561594127683,1333.38376216,656.82392,199.86714371257483,16.585844311377247,333.82248,1009.01720216,955.09788,11.071066433183486
US-UMd,2023,NIRv,15,double_logistic,0.8550401486202862,0.0309461157843438,0.927287214002236,0.1791369838076636,0.4965143661883938,125.8336905758321,0.0001,297.0016616791137,0.067802748195806,134.66398502530114,149.94198998404653,168.9067096915432,316.5108224540961,293.4322331257115,262.83317885858423,172,143.49024314166496,1364.19369516,692.08237,192.8971703296703,15.752274725274729,357.63154000000003,1016.0180751600001,845.6661399999999,12.050302203612958
US-UMd,2024,NDVI,26,double_logistic,0.8758898156271635,0.0558824183339317,0.9374995634377354,0.5009873029871987,1.0044288488705893,133.9583248801072,0.203426536456428,354.99999999999994,0.0072724759141826,123.8494340555064,133.92509086596797,143.92385427874112,292.9509619117412,241.74287208597832,181.64495386202765,173,107.81778122001035,846.549949,328.5025756,240.19727810650886,17.539775147928996,343.59223000000003,510.856799,58.93257,15.446950028868434
US-UMd,2024,NIRv,26,double_logistic,0.96310433259329,0.0172001176406576,0.981461130692096,0.0906212510808139,0.3645289066104144,136.75861099992866,0.2279277089178971,278.83428386019614,0.0316189299561043,127.23532939891462,136.68206987026372,145.91872984398728,295.5246684511101,260.8579159751209,207.2733174227814,173,124.17584610485716,837.8855927000001,321.6975546,237.9739285714286,17.667833333333334,334.30606,511.47861270000004,244.56579,14.800488900615203
US-UMd,2025,NDVI,20,double_logistic,0.8532059371939438,0.0574289062939908,0.92607985659868,0.5360125511410392,1.0041505927608123,142.27133863262532,0.2048679508115641,357.99999999999994,0.0041901078224309,132.1930043779729,142.26056957363713,152.3023125183425,295.23143480809034,243.0538361801367,187.92789868411623,172,100.79326660649957,327.79822,64.837510716025,225.95406748466257,17.678122699386506,74.65597500000001,255.70817499999998,32.453593,15.352533154834017
US-UMd,2025,NIRv,20,double_logistic,0.9490856665463504,0.0162475690195867,0.9750876500762312,0.0785667714504938,0.2823846082540082,141.62153304326588,0.2227589847832763,291.8448844286325,0.0890106337039585,131.75881983751844,141.62074968798956,151.4799263887825,302.86798457608955,287.4828559067487,264.54721924074346,172,145.86210621875912,334.760346,67.880583716025,221.68974269005847,17.205970760233914,74.89007199999999,262.436204,210.476923,11.956259642994674
US-Var,2013,NDVI,27,double_logistic,0.9790775222299396,0.0139596778399971,0.9894856545253278,0.3112646601399729,1.160367348345552,91.37920071833312,3.616743803667146,104.11696851017268,0.0547164758830643,,,,154.1066685378567,119.20173998617176,100.57360013959313,172,,,,,,,,,12.8156579961581
US-Var,2013,NIRv,27,double_logistic,0.978237410435745,0.0045815308389677,0.9890752000448356,0.0724720889953352,0.3439358945853205,65.75367015819951,1.8322402328190672,104.60039077218904,0.0569741266341752,,,,152.2787934892856,118.6395774940121,100.50312374316948,172,,,,,,,,,12.812747899810537
US-Var,2014,NDVI,31,double_logistic,0.9169435936915704,0.045045964598392,0.9586222121498432,0.3253840079432369,0.8330468318975296,64.2562744717176,0.0999892398312339,134.8328336715679,0.0891485980105352,41.74571780124924,62.97887052828001,81.31657862492217,160.36195732147382,136.3555938607513,115.95144190624636,172,73.37672333247129,589.061884,469.13178100000005,262.76606722689075,16.122495798319328,582.854949,,,13.427363610396535
US-Var,2014,NIRv,31,double_logistic,0.9565444172089672,0.010674635501848,0.9780604799586712,0.0920675208106283,0.2669105219299067,72.49459567412059,0.1592450235270388,130.51172331312813,0.1099983315667066,58.40949362472446,71.98066536523949,84.236342810352,150.94092446369976,131.31104286661142,113.88129760240275,172,59.33037750137193,559.2079760000001,408.85135700000006,269.3825543478261,15.92628260869565,548.10897,,,13.348334713594046
US-Var,2015,NDVI,25,double_logistic,0.9644599525469216,0.0281273140907891,0.9821431745067264,0.504403852406483,1.1339786765307762,134.45513395326108,0.008605182625238,136.25147406288664,0.0391079807261215,18.186391650449167,31.80001943964354,50.07685281716441,362.0,136.29949552560646,98.2271092448537,172,104.49947608596293,560.17817342,629.31391402474,233.15536337209303,17.126607558139536,519.4161746,40.26570681999999,,12.718391249959362
US-Var,2015,NIRv,25,double_logistic,0.9258932608745084,0.0105092650861773,0.9623765560948216,0.0832202096460628,0.1699914031362795,24.555930630493428,0.7162761713917806,133.6749590719744,0.0814883698176518,21.501064688193,24.558181577097358,27.62293513953264,160.64511284457205,133.68659266050017,106.76914155877104,172,109.12841108340281,523.2734244000001,444.54999300000003,241.09575539568343,14.703287769784172,518.6643712999999,,,13.068257778051969
US-Var,2016,NDVI,33,double_logistic,0.92836192531438,0.046642054127252,0.9644985720539944,0.7185977041285415,1.1313677462173084,317.05976070995325,0.0782949890887048,146.99145785435047,0.0977825018894757,,,,374.0,374.0,374.0,173,,,,,,,191.287285994,191.287285994,9.482867635772879
US-Var,2016,NIRv,33,double_logistic,0.9059268348102686,0.0148947503499325,0.9531316144687968,0.1049900998032251,0.3940314475363519,93.50128177635276,0.0272116374408852,134.07343739177998,0.0660562004631715,18.251660906132415,56.85564583342631,86.97433317109294,161.2146451573421,138.21372121256957,118.40743847601898,173,81.35807537914326,749.5260189999999,606.20634,226.0971398601399,15.317741258741258,745.1514453000001,,,13.51942039157483
