site_id,year,n_growing_season_days,passed,failed_variables,GPP_NT_VUT_REF_frac_bad,GPP_NT_VUT_REF_max_consecutive_bad_days,NEE_VUT_REF_frac_bad,NEE_VUT_REF_max_consecutive_bad_days,RECO_NT_VUT_REF_frac_bad,RECO_NT_VUT_REF_max_consecutive_bad_days
US-NR3,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Oho,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Oho,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Prr,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Rls,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Rms,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Ro4,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Rpf,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Rwf,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Rws,2023,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2008,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2009,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2010,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2011,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2012,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2013,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2014,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2015,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2016,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2017,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2018,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2019,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2020,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2021,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2022,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2023,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2024,245,True,,0.0,0,0.0,0,0.0,0
US-SRG,2025,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2004,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2005,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2006,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2007,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2008,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2009,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2010,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2011,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2012,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2013,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2014,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2015,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2016,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2017,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2018,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2019,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2020,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2021,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2022,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2023,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2024,245,True,,0.0,0,0.0,0,0.0,0
US-SRM,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Seg,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Ses,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Slt,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Syv,2001,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2002,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Syv,2025,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ton,2001,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2002,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2003,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Ton,2025,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2007,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2008,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2009,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2010,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2011,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2012,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2013,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2014,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2015,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2016,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2017,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2018,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2019,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2020,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2021,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2022,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2023,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2024,245,True,,0.0,0,0.0,0,0.0,0
US-UMd,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Uaf,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Uaf,2025,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-UiD,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Var,2000,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2001,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2002,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2003,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Var,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Vcm,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Vcp,2013,245,True,,0.0,0,0.0,0,0.0,0
