site_id,lat,lon,sensor,date,blue,green,red,nir,valid_pixel_frac
IT-SR2,43.73202,10.29091,L30,2023-07-21,0.019924285618907744,0.05034395580184268,0.03756258412338093,0.2362553775537457,0.6803913908548272
IT-SR2,43.73202,10.29091,L30,2023-07-29,0.015813683235061653,0.0419779947124077,0.028007789659213744,0.23234184420681553,1.0
IT-SR2,43.73202,10.29091,L30,2023-08-06,0.01794562110583417,0.043334146660276254,0.032507616225872525,0.2552195808461506,0.1062261059530311
IT-SR2,43.73202,10.29091,L30,2023-08-07,0.01828597493390511,0.0441977423252687,0.03197604275499916,0.2372173529785858,1.0
IT-SR2,43.73202,10.29091,L30,2023-08-14,0.015031989479326591,0.04021909915598396,0.030276664864766642,0.22428207374465062,1.0
IT-SR2,43.73202,10.29091,L30,2023-08-15,0.01574162866020405,0.04069001058426989,0.029077266987071745,0.2293641311359238,1.0
IT-SR2,43.73202,10.29091,L30,2023-08-22,0.015277611316537827,0.038778389919050776,0.028457474629550547,0.2218077669461882,1.0
IT-SR2,43.73202,10.29091,L30,2023-08-23,0.016634844960888164,0.041691988661657686,0.02921991818768225,0.22805594649719718,1.0
IT-SR2,43.73202,10.29091,L30,2023-08-30,0.015111442196545782,0.04309607566223807,0.02842090578010359,0.23080272246700317,0.9392335716686805
IT-SR2,43.73202,10.29091,L30,2023-09-07,0.014653936167313246,0.03912431429376122,0.02612875014763468,0.2242683012473995,1.0
IT-SR2,43.73202,10.29091,L30,2023-09-08,0.015094606337842612,0.041230839291717,0.02534537699079665,0.22991924860769147,1.0
IT-SR2,43.73202,10.29091,L30,2023-09-15,0.013465256339205397,0.038550334789995415,0.02602650655497915,0.22434529749520765,1.0
IT-SR2,43.73202,10.29091,L30,2023-09-16,0.014417265987698633,0.042234348908411996,0.028241315447582894,0.2293082959325511,1.0
IT-SR2,43.73202,10.29091,L30,2023-09-24,0.013557478490764871,0.03700377558622321,0.021777489574721316,0.22476724259328212,1.0
IT-SR2,43.73202,10.29091,L30,2023-10-01,0.012741086046025665,0.034518439569724446,0.022751299866447347,0.21593206125248723,1.0
IT-SR2,43.73202,10.29091,L30,2023-10-02,0.012415860732813037,0.033927238368659685,0.02011301024811706,0.21925396206016212,1.0
IT-SR2,43.73202,10.29091,L30,2023-10-09,0.013092862658877612,0.035064428676557444,0.024267912400403352,0.20853258024511911,1.0
IT-SR2,43.73202,10.29091,L30,2023-10-10,0.01321387584151759,0.03490471794964976,0.018923532284294386,0.21361541078777865,1.0
IT-SR2,43.73202,10.29091,L30,2023-11-03,0.015114368259909677,0.03686054906467759,0.023140186155956734,0.22781117140157525,1.0
IT-SR2,43.73202,10.29091,L30,2023-11-11,0.009456049866623118,0.02392715308400019,0.012591759213892975,0.16164491834068256,0.8344311295641822
IT-SR2,43.73202,10.29091,L30,2023-11-18,0.010204496497651474,0.02833525061552299,0.0176270893712126,0.21598478863258486,1.0
IT-SR2,43.73202,10.29091,L30,2023-11-26,0.010369519587854068,0.027696679303502524,0.017621119292943997,0.21664967528034693,0.9981375319118008
IT-SR2,43.73202,10.29091,L30,2023-12-21,0.014290409709921882,0.032873478904730045,0.019907829785998435,0.21124409855106102,0.7822138840182068
IT-SR2,43.73202,10.29091,L30,2024-01-13,0.009382134161298829,0.022872227193851145,0.013707265669716265,0.2034440242029999,1.0
IT-SR2,43.73202,10.29091,L30,2024-01-21,0.010142204208269362,0.02449003761277018,0.016637942790431463,0.20249602158645919,1.0
IT-SR2,43.73202,10.29091,L30,2024-01-22,0.017565871138570173,0.03694305030891439,0.02558169461606355,0.2186341429832304,0.1286692892640071
IT-SR2,43.73202,10.29091,L30,2024-01-29,0.010304215083265962,0.02435979749066494,0.016160893848404165,0.19953838047043226,1.0
IT-SR2,43.73202,10.29091,L30,2024-02-14,0.011162400176253067,0.02551672791612535,0.017705954446756107,0.19535566076733657,1.0
IT-SR2,43.73202,10.29091,L30,2024-02-15,0.015076450388960733,0.030892364923585644,0.021720380693982244,0.19530490705216524,0.21430648048042586
IT-SR2,43.73202,10.29091,L30,2024-03-09,0.020776867571951893,0.046648850743466724,0.03885288794327608,0.20871297275961148,0.9436944098701722
IT-SR2,43.73202,10.29091,L30,2024-03-25,0.015747313503347904,0.03219428404001128,0.024596713425215095,0.2026908298430985,1.0
IT-SR2,43.73202,10.29091,L30,2024-04-02,0.015187037986597929,0.032806488206453786,0.023611411783712413,0.21274280727139916,0.6467125166940734
IT-SR2,43.73202,10.29091,L30,2024-04-10,0.018226734742653093,0.04256578642760403,0.03396527796653063,0.2346683812192755,0.9693419582262034
IT-SR2,43.73202,10.29091,L30,2024-04-11,0.015612174863040474,0.03451169993367798,0.024579462200983004,0.20710693224250248,1.0
IT-SR2,43.73202,10.29091,L30,2024-04-19,0.018102512969137556,0.03555457258628679,0.02590423189090478,0.21627868268994893,1.0
IT-SR2,43.73202,10.29091,L30,2024-05-04,0.019970606572443428,0.04158510705680715,0.03311382175414193,0.2267912355001367,0.36576147689176775
IT-SR2,43.73202,10.29091,L30,2024-05-12,0.016836914344638368,0.03679351361418744,0.027025901252850478,0.21782466475574433,1.0
IT-SR2,43.73202,10.29091,L30,2024-05-13,0.022935061262959477,0.048093507500785414,0.03614377356267673,0.2463170161797048,0.4626915843698043
IT-SR2,43.73202,10.29091,L30,2024-05-28,0.017640395797181796,0.03913759278270902,0.02844610653317465,0.22769844552053695,1.0
IT-SR2,43.73202,10.29091,L30,2024-06-05,0.01779412482170275,0.039174849866901625,0.028170117835176096,0.23034786338569452,1.0
IT-SR2,43.73202,10.29091,L30,2024-06-22,0.019712890625000014,0.050702734375,0.03679960937499999,0.27164960937500005,0.1482706302410306
IT-SR2,43.73202,10.29091,L30,2024-06-30,0.01930883608971751,0.045730318994504804,0.03362155839082766,0.2528994602484176,0.8605465662448101
IT-SR2,43.73202,10.29091,L30,2024-07-08,0.018011412386775574,0.04249356040301988,0.0299578253186637,0.24581720806948346,1.0
IT-SR2,43.73202,10.29091,L30,2024-07-15,0.01615074544149577,0.03966564450481061,0.02923366320217316,0.2303239554279589,1.0
IT-SR2,43.73202,10.29091,L30,2024-07-16,0.01781024971726582,0.04209233991349141,0.02980509484325001,0.2414023945307684,0.847518374837602
IT-SR2,43.73202,10.29091,L30,2024-07-23,0.016569484823156393,0.041455953538235106,0.030838003207079193,0.22928903324278394,1.0
IT-SR2,43.73202,10.29091,L30,2024-07-24,0.017467166277516835,0.04290419418728253,0.030045640007631554,0.2415306757579337,1.0
IT-SR2,43.73202,10.29091,L30,2024-07-31,0.015591320671578746,0.03985458689549279,0.029377635392344788,0.22733847677366015,1.0
IT-SR2,43.73202,10.29091,L30,2024-08-01,0.017817838810200878,0.04429246745223449,0.03260784803168914,0.23542879216673163,1.0
IT-SR2,43.73202,10.29091,L30,2024-08-08,0.014372531321262118,0.0382657885053921,0.0271745734493817,0.22732972953329275,1.0
IT-SR2,43.73202,10.29091,L30,2024-08-09,0.015984921958044504,0.04103372929707727,0.02774140130281913,0.23485862822411396,1.0
IT-SR2,43.73202,10.29091,L30,2024-08-16,0.016570706102535686,0.046783816060834586,0.034344863676421145,0.24546204108332065,1.0
IT-SR2,43.73202,10.29091,L30,2024-08-24,0.014044546602585663,0.037922864975606194,0.024892527868882235,0.22940464753927114,1.0
IT-SR2,43.73202,10.29091,L30,2024-08-25,0.014397306008049504,0.03997844056909751,0.024389049596162345,0.2342504267777482,1.0
IT-SR2,43.73202,10.29091,L30,2024-10-28,0.010338263725481304,0.030199372666236648,0.015017863340268386,0.21597218903596843,1.0
IT-SR2,43.73202,10.29091,L30,2024-11-04,0.009662215292225775,0.028129432674049888,0.017387776531085034,0.21446218939937692,1.0
IT-SR2,43.73202,10.29091,L30,2024-11-12,0.0212359649122807,0.05488859649122806,0.04615877192982456,0.2485210526315789,0.0015535709418637398
IT-SR2,43.73202,10.29091,L30,2024-11-13,0.009826738454969149,0.027612291380861072,0.014308530785234693,0.22486091020178225,1.0
IT-SR2,43.73202,10.29091,L30,2024-11-21,0.010089569497315319,0.027085988788850605,0.014529683880111579,0.21334293125221443,1.0
IT-SR2,43.73202,10.29091,L30,2024-12-15,0.007987359974198003,0.02324102449372667,0.010416220280006171,0.21289253808974382,1.0
IT-SR2,43.73202,10.29091,L30,2024-12-30,0.007666165163282042,0.024744543437364305,0.0116923515508176,0.2109220510346822,0.94172746186483
IT-SR2,43.73202,10.29091,L30,2024-12-31,0.008774286129609624,0.02580912336806912,0.011329883300475145,0.21650796841072378,1.0
IT-SR2,43.73202,10.29091,L30,2025-01-16,0.010081432101681673,0.02661739931315811,0.013690274055365268,0.2242109072490895,1.0
IT-SR2,43.73202,10.29091,L30,2025-02-16,0.010631195431956317,0.02689683925537619,0.018014589711907995,0.20536214919732165,1.0
IT-SR2,43.73202,10.29091,L30,2025-03-04,0.011102124576402082,0.02618267495843518,0.018474099201410035,0.20413783263225804,1.0
IT-SR2,43.73202,10.29091,L30,2025-03-05,0.013303234789086828,0.029066639562456226,0.018779954619375136,0.20921596248716712,1.0
IT-SR2,43.73202,10.29091,L30,2025-03-20,0.013484677338760246,0.02978351284194461,0.021566979122186976,0.20617198779856272,1.0
IT-SR2,43.73202,10.29091,L30,2025-04-05,0.014194944307661553,0.03206926927654472,0.023092908539189078,0.2127370242756818,1.0
IT-SR2,43.73202,10.29091,L30,2025-04-06,0.015511713561493237,0.035749065131871795,0.023026081140012155,0.22175846832441481,1.0
IT-SR2,43.73202,10.29091,L30,2025-04-22,0.015623125432616042,0.03649192807394746,0.024740290105420507,0.21989437982003168,0.7415848240649044
IT-SR2,43.73202,10.29091,L30,2025-04-29,0.014916636609762973,0.034611387175317275,0.023888809065222758,0.22150945747667342,1.0
IT-SR2,43.73202,10.29091,L30,2025-04-30,0.016332508926219007,0.03643208600968485,0.024611427831632865,0.22828909888342747,1.0
IT-SR2,43.73202,10.29091,L30,2025-05-15,0.01571675994149124,0.03693029645040838,0.026485735765746928,0.23114344138676643,1.0
IT-SR2,43.73202,10.29091,L30,2025-05-16,0.017498735338742064,0.03919017002970866,0.02661387652290835,0.2418527164778459,1.0
IT-SR2,43.73202,10.29091,L30,2025-05-24,0.01824210313530602,0.04078207806012596,0.026604063360255788,0.24554486458494218,1.0
IT-SR2,43.73202,10.29091,L30,2025-05-31,0.01635967279615515,0.038465791003824884,0.026888721847204908,0.23908439160889977,1.0
IT-SR2,43.73202,10.29091,L30,2025-06-08,0.018716363070117467,0.04387020866171759,0.027246997190725562,0.23092204771953026,0.7147153149388112
IT-SR2,43.73202,10.29091,L30,2025-06-09,0.020483272538135186,0.04644653512796519,0.02979582398313789,0.24030639916779467,1.0
IT-SR2,43.73202,10.29091,L30,2025-06-16,0.020028681459746924,0.04713684210526317,0.03035185219145424,0.27566552356501006,0.02477082557304963
IT-SR2,43.73202,10.29091,L30,2025-06-17,0.020945198237885463,0.044369268722466965,0.031656669603524236,0.2697735330396477,0.025779283903733106
IT-SR2,43.73202,10.29091,L30,2025-06-25,0.018339201092042276,0.04400520537117625,0.030183963922630334,0.24965836884136342,1.0
IT-SR2,43.73202,10.29091,L30,2025-07-02,0.01602090279733623,0.0410057127801652,0.02971841912800148,0.2358869799852818,1.0
IT-SR2,43.73202,10.29091,L30,2025-07-03,0.017503116227093933,0.043465366497378886,0.030382348799389475,0.24830879675476303,1.0
IT-SR2,43.73202,10.29091,L30,2025-07-10,0.016675739081848676,0.04116463036822352,0.029442350025892808,0.23472871380679422,1.0
IT-SR2,43.73202,10.29091,L30,2025-07-11,0.01841663888106549,0.044374397650564626,0.031361242266214825,0.24713132148924738,1.0
IT-SR2,43.73202,10.29091,L30,2025-07-18,0.015200580999191419,0.040191083774723094,0.02875580590356954,0.2361069470059688,1.0
IT-SR2,43.73202,10.29091,L30,2025-07-26,0.013983181432755395,0.040241911294224136,0.02641417383252443,0.23989686965161683,0.8732295196649376
IT-SR2,43.73202,10.29091,L30,2025-07-27,0.01674276998973371,0.04372060843652616,0.028964242429748592,0.24812276390264254,1.0
IT-SR2,43.73202,10.29091,L30,2025-08-03,0.01261951366869873,0.03847021731822769,0.027014812526687814,0.23379061088953254,1.0
IT-SR2,43.73202,10.29091,L30,2025-08-11,0.013982871880365972,0.03748991859651672,0.024150297086373076,0.2280817298694453,1.0
IT-SR2,43.73202,10.29091,L30,2025-08-12,0.015831806185211097,0.03978307107359932,0.023394541832850287,0.2367222757997253,1.0
IT-SR2,43.73202,10.29091,L30,2025-08-27,0.01685064232436017,0.048734206724872615,0.03473511797145429,0.23476233589839088,1.0
IT-SR2,43.73202,10.29091,L30,2025-09-12,0.012682951830215592,0.03884171655961259,0.020473615868228105,0.23466001621709992,1.0
IT-SR2,43.73202,10.29091,L30,2025-09-20,0.011551835439587894,0.03356165337197581,0.02156855722319634,0.22042035427777135,1.0
IT-SR2,43.73202,10.29091,L30,2025-09-21,0.012221977804831533,0.03519136587049945,0.02073511024902564,0.22709918233108312,1.0
IT-SR2,43.73202,10.29091,L30,2025-09-28,0.010782528459420907,0.0319756107532548,0.01966380202418485,0.2120403812608458,1.0
IT-SR2,43.73202,10.29091,L30,2025-09-29,0.011219861859379118,0.0332824943898827,0.018487786751946497,0.21697974588667102,1.0
IT-SR2,43.73202,10.29091,L30,2025-10-06,0.010563594654262308,0.031283918723709635,0.01954593005296678,0.21403348104370906,1.0
IT-SR2,43.73202,10.29091,L30,2025-10-14,0.01268364972900694,0.03480682319302386,0.020059728011152706,0.23566399526295573,0.6408901733577056
IT-SR2,43.73202,10.29091,L30,2025-10-15,0.011573766001326445,0.03351463786352199,0.01769076193115228,0.22681753763548307,1.0
IT-SR2,43.73202,10.29091,L30,2025-11-08,0.009490637690902968,0.026811661094404436,0.013582338351397744,0.2055441843298293,1.0
IT-SR2,43.73202,10.29091,L30,2025-12-18,0.007210652408943485,0.024733620274555085,0.010895611389219484,0.19692695218453865,1.0
IT-SR2,43.73202,10.29091,L30,2025-12-26,0.008198870935504098,0.023187692947151357,0.011659563319372377,0.20407779483778368,1.0
IT-Tor,45.84444,7.578055,L30,2013-04-18,0.335,0.4071,0.40750000000000003,0.4157,0.001157717435224574
IT-Tor,45.84444,7.578055,L30,2013-07-07,0.03234981891931045,0.05927317108503549,0.03426688396349412,0.3422546139359699,0.03134009198178523
IT-Tor,45.84444,7.578055,L30,2013-07-23,0.03350521336051318,0.05939763553239103,0.04050758009815629,0.34310995182987464,1.0
IT-Tor,45.84444,7.578055,L30,2013-08-24,0.035023972681280054,0.06459857030809232,0.049878653236644525,0.34954122255399717,0.9898211667067707
IT-Tor,45.84444,7.578055,L30,2013-09-09,0.02986159419960863,0.05385153567812726,0.04454355151388577,0.2925290037727974,1.0
IT-Tor,45.84444,7.578055,L30,2013-09-25,0.03521282705517545,0.05965909443796216,0.05709237858722151,0.2828382178415606,1.0
IT-Tor,45.84444,7.578055,L30,2014-04-05,0.2674,0.34400000000000003,0.38175000000000003,0.45355,0.002315434870449148
IT-Tor,45.84444,7.578055,L30,2014-05-23,0.04855423405348535,0.0764994861882508,0.08061032516943545,0.27384753248024235,0.7422285379617818
IT-Tor,45.84444,7.578055,L30,2014-06-08,0.0407863076077926,0.06968834110441702,0.06156666136992025,0.29073756815777624,1.0
IT-Tor,45.84444,7.578055,L30,2014-08-27,0.028549083133192002,0.05393183541344129,0.043833582431751374,0.3057636299662674,1.0
IT-Tor,45.84444,7.578055,L30,2014-09-12,0.03308937260795148,0.05761340318985206,0.05085761119762465,0.2888023027226791,1.0
IT-Tor,45.84444,7.578055,L30,2014-09-28,0.035678175767147983,0.0615900349729242,0.058609042757220224,0.275428063515343,0.8048633212416176
IT-Tor,45.84444,7.578055,L30,2014-10-30,0.044517001194037904,0.07064472285152622,0.08411593700201127,0.252626102215099,1.0
IT-Tor,45.84444,7.578055,L30,2015-04-08,0.07256842105263157,0.1847842105263158,0.21662105263157896,0.3651105263157896,0.021996631269266903
IT-Tor,45.84444,7.578055,L30,2015-04-24,0.11452215681050555,0.14343178321888675,0.16210409773369908,0.2648525142449532,0.5382387906430256
IT-Tor,45.84444,7.578055,L30,2015-06-11,0.04158780804150453,0.07284208819714658,0.05343488975356679,0.37797321660181576,0.0070007854318286005
IT-Tor,45.84444,7.578055,L30,2015-07-13,0.0407414374629748,0.07334452411543402,0.06117369652020715,0.40694530808822954,0.5901135471100192
IT-Tor,45.84444,7.578055,L30,2015-08-30,0.033408876741683705,0.05561413550288071,0.047927306695238814,0.27727102028956535,1.0
IT-Tor,45.84444,7.578055,L30,2015-11-02,0.04839022520473161,0.07221197543221106,0.09147657506824367,0.2479444363057324,0.997907028479849
IT-Tor,45.84444,7.578055,L30,2015-11-18,0.04910804863321243,0.07224749002319973,0.0921459650142331,0.24513183586744805,1.0
IT-Tor,45.84444,7.578055,L30,2015-12-20,0.07412666051660517,0.10973178373748026,0.1455201765946231,0.3180998616236164,0.13780015527033831
IT-Tor,45.84444,7.578055,L30,2016-07-15,0.03222075719260335,0.05661956315462101,0.0403571117901035,0.3354811977608379,1.0
IT-Tor,45.84444,7.578055,L30,2016-07-31,0.031775763060760916,0.060402420499716086,0.04047242688813173,0.40649274204997177,0.1279209664897553
IT-Tor,45.84444,7.578055,L30,2016-09-01,0.049785106317220884,0.07861255099517861,0.0827989986401285,0.3477050469773766,0.15592125870419
IT-Tor,45.84444,7.578055,L30,2016-10-03,0.05374681461164444,0.08300915097868097,0.09867346964218932,0.30158103727714747,0.036415888423279634
IT-Tor,45.84444,7.578055,L30,2016-11-04,0.05011273160414741,0.07875468460568087,0.10408196125510567,0.24820190113533555,0.9681287200185236
IT-Tor,45.84444,7.578055,L30,2016-12-06,0.08370000000000001,0.1487,0.18330000000000002,0.3775,0.001214118050364473
IT-Tor,45.84444,7.578055,L30,2017-03-28,-0.1099,0.007800000000000001,0.05645000000000001,0.3115,0.002315434870449148
IT-Tor,45.84444,7.578055,L30,2017-04-13,0.10153001296417981,0.13047595677422805,0.1493882709691167,0.2548196016622566,0.5303389199956672
IT-Tor,45.84444,7.578055,L30,2017-05-15,0.06854240057604963,0.10273277943945945,0.11293595602082647,0.29708272128060276,0.16393278882779966
IT-Tor,45.84444,7.578055,L30,2017-06-16,0.03529931444967559,0.060728082138917006,0.04776564303258404,0.31086504147352445,1.0
IT-Tor,45.84444,7.578055,L30,2017-07-18,0.05467533830162775,0.08841866052167088,0.07236156109040986,0.4621191312021967,0.04712308005101378
IT-Tor,45.84444,7.578055,L30,2017-09-20,0.03756419883683447,0.05993379808499919,0.05900304638587859,0.2640260559064019,1.0
IT-Tor,45.84444,7.578055,L30,2017-10-06,0.03898415697740408,0.06547296525485671,0.07237403852702015,0.24909927949114935,1.0
IT-Tor,45.84444,7.578055,L30,2018-06-19,0.037495532118713676,0.06322026504919165,0.049520765818733124,0.30324671684955595,1.0
IT-Tor,45.84444,7.578055,L30,2018-08-06,0.03477739581934559,0.060792086298733325,0.04566176984020413,0.33902541515599116,0.10348948706902533
IT-Tor,45.84444,7.578055,L30,2018-09-23,0.03495213315112521,0.056995038613281555,0.05497838836652881,0.2542999468812001,1.0
IT-Tor,45.84444,7.578055,L30,2018-10-09,0.03902117578690734,0.0636881299912376,0.06541545984082524,0.26433488225332646,1.0
IT-Tor,45.84444,7.578055,L30,2019-07-24,0.03442702805794976,0.06446027947918573,0.04947988556757746,0.3812905109114249,0.6189248210078043
IT-Tor,45.84444,7.578055,L30,2019-08-25,0.03460154519536533,0.06018306635841945,0.05052132342190862,0.299557870353448,0.9936938450293062
IT-Tor,45.84444,7.578055,L30,2020-04-05,0.014538461538461538,0.13294615384615388,0.15951538461538467,0.31693076923076924,0.015050326657919461
IT-Tor,45.84444,7.578055,L30,2020-05-07,0.07017664588828704,0.09382925393056424,0.10175237559077625,0.24097571880632487,1.0
IT-Tor,45.84444,7.578055,L30,2020-06-24,0.03538670511722514,0.07041931136923235,0.05011114976983191,0.4137493242158224,0.34058146053333205
IT-Tor,45.84444,7.578055,L30,2020-08-11,0.03328672426714762,0.06224043955910036,0.050566418269670184,0.3491315045789942,0.7451114813789097
IT-Tor,45.84444,7.578055,L30,2020-08-27,0.032773433335906016,0.05705230113365502,0.04984705281461538,0.2884909974984221,1.0
IT-Tor,45.84444,7.578055,L30,2020-09-12,0.03666239007421146,0.06715452829313538,0.060663999536178126,0.3133388432282004,0.9788387413114442
IT-Tor,45.84444,7.578055,L30,2020-09-28,0.03524774154298765,0.058076656784451175,0.05386258983660298,0.26115183577664663,1.0
IT-Tor,45.84444,7.578055,L30,2020-10-30,0.05006112031756727,0.07439592831942869,0.09614796605904058,0.2680252548658363,0.956142939512669
IT-Tor,45.84444,7.578055,L30,2021-05-26,0.05822849256109796,0.0827670463677183,0.08924534574890695,0.24385309519161377,1.0
IT-Tor,45.84444,7.578055,L30,2021-07-29,0.032108964365003295,0.05907145023404044,0.04532909775221211,0.31916267655190883,1.0
IT-Tor,45.84444,7.578055,L30,2021-08-14,0.031957420514752914,0.05851625480679731,0.04711344223444004,0.3121937959965676,1.0
IT-Tor,45.84444,7.578055,L30,2021-10-17,0.03646723057056871,0.06363583887864861,0.06769952461286938,0.26446284534557973,0.8719382913906683
IT-Tor,45.84444,7.578055,L30,2021-11-18,0.03596745889777705,0.07907528339429998,0.1060642089078265,0.2748614101378784,0.45565400554067337
IT-Tor,45.84444,7.578055,L30,2021-12-12,-0.040100000000000004,-0.043500000000000004,-0.07540000000000001,-0.0393,0.0012577251451316167
IT-Tor,45.84444,7.578055,L30,2022-01-13,-0.031050000000000005,-0.030333333333333337,-0.06641666666666667,-0.02031666666666667,0.0075768830782944555
IT-Tor,45.84444,7.578055,L30,2022-01-29,0.02405459343157553,0.07062777168838553,0.09465293305728092,0.24072739008646937,0.11682047974504647
IT-Tor,45.84444,7.578055,L30,2022-03-26,0.12946156583629895,0.1620914686928922,0.18581057997499278,0.2745902856593249,0.047203090878548605
IT-Tor,45.84444,7.578055,L30,2022-05-21,0.03985070352879568,0.06281814483674841,0.060381549702782054,0.23937703713041703,0.9363709417463825
IT-Tor,45.84444,7.578055,L30,2022-05-29,0.04097783290604736,0.0687299238425578,0.05851529105715574,0.31802907706228317,0.6021038676842471
IT-Tor,45.84444,7.578055,L30,2022-06-06,0.03484446179759465,0.061873797449389534,0.04753657342879573,0.32184667417291307,1.0
IT-Tor,45.84444,7.578055,L30,2022-07-08,0.032855439682921615,0.05824179768547308,0.04650686367536693,0.31498689236859906,1.0
IT-Tor,45.84444,7.578055,L30,2022-07-16,0.0341358501959039,0.05926918292389475,0.05040692224224896,0.3072849950740256,1.0
IT-Tor,45.84444,7.578055,L30,2022-07-24,0.03937757386415843,0.0641677161210562,0.05930088294504358,0.3182103539298155,0.5435052051883899
IT-Tor,45.84444,7.578055,L30,2022-08-01,0.0347649211617127,0.058257878607651824,0.05359086265839162,0.2790164264213819,1.0
IT-Tor,45.84444,7.578055,L30,2022-08-09,0.03916814279423049,0.06247001511842768,0.057614757038241,0.28868427819722975,1.0
IT-Tor,45.84444,7.578055,L30,2022-08-25,0.03855545330312672,0.060789884727663904,0.058646131180735556,0.26813401873232146,1.0
IT-Tor,45.84444,7.578055,L30,2022-09-10,0.03786323889957238,0.0605325898904991,0.056165624525022634,0.27783801603193153,0.6870167664725031
IT-Tor,45.84444,7.578055,L30,2022-09-18,0.03673876582781335,0.05807149790475837,0.05761916635264517,0.24479070602603265,1.0
IT-Tor,45.84444,7.578055,L30,2022-10-28,0.024137543893779492,0.03983069403239143,0.04508576820193574,0.1129641846213706,0.4667417291304405
IT-Tor,45.84444,7.578055,L30,2022-11-05,0.0391075830092731,0.07834857164223749,0.09669009123541726,0.26253088543224645,0.06304543590082082
IT-Tor,45.84444,7.578055,L30,2022-11-13,0.06649368259306504,0.09243210889481614,0.10955740461556306,0.2819586077931115,0.31319207667267457
IT-Tor,45.84444,7.578055,L30,2023-02-01,-0.05156666666666667,-0.042433333333333344,-0.075,-0.03756666666666667,0.0038279092110003587
IT-Tor,45.84444,7.578055,L30,2023-03-05,0.0582361614443645,0.10159068816641588,0.122686812324197,0.24953858507228363,0.13995111277933917
IT-Tor,45.84444,7.578055,L30,2023-04-06,0.10914454277286137,0.1534434566908018,0.17209434164655413,0.2934646017699116,0.06771965985807742
IT-Tor,45.84444,7.578055,L30,2023-06-17,0.03331152723360014,0.06202598735136952,0.04583174688210799,0.2992170120902023,1.0
IT-Tor,45.84444,7.578055,L30,2023-06-25,0.03286163960029239,0.05819449153504248,0.04079080590753693,0.3185779729502728,1.0
IT-Tor,45.84444,7.578055,L30,2023-07-03,0.03744842572199648,0.0614553184229302,0.04591761019946025,0.29195793187951746,0.2927163683085065
IT-Tor,45.84444,7.578055,L30,2023-07-11,0.03279287890275628,0.05653283014242189,0.04077869345912348,0.32558175800527545,1.0
IT-Tor,45.84444,7.578055,L30,2023-07-27,0.030630245935503782,0.053958315362229316,0.03908722016153565,0.312480239352405,1.0
IT-Tor,45.84444,7.578055,L30,2023-08-12,0.043620452559300874,0.0751410861423221,0.06762320848938826,0.42117497191011233,0.15851263302148622
IT-Tor,45.84444,7.578055,L30,2023-08-20,0.03346575199422504,0.057291708019122756,0.048566765337486,0.29247526162144,1.0
IT-Tor,45.84444,7.578055,L30,2023-09-05,0.0346807569201992,0.05948471177375932,0.052574961068913684,0.28814128238771247,1.0
IT-Tor,45.84444,7.578055,L30,2023-09-29,0.03431499448381697,0.057548738087995585,0.05423398241177514,0.2633491167296981,1.0
IT-Tor,45.84444,7.578055,L30,2023-10-07,0.03534559227461965,0.05885553048428898,0.057944360100063146,0.2610833116166731,1.0
IT-Tor,45.84444,7.578055,L30,2023-11-24,0.058523650258197585,0.08793554173527958,0.10814384722377662,0.2504599641880766,0.3125356011472312
IT-Tor,45.84444,7.578055,L30,2023-12-18,-0.09472857142857143,-0.10322857142857142,-0.1754857142857143,-0.12712857142857142,0.008528346599650263
IT-Tor,45.84444,7.578055,L30,2024-02-20,-0.0966,-0.02206666666666667,-0.013166666666666669,0.14496666666666666,0.0035895101843553636
IT-Tor,45.84444,7.578055,L30,2024-04-16,0.13064563515954244,0.1741960039133052,0.19970261137868767,0.29703799668874176,0.06032842854613387
IT-Tor,45.84444,7.578055,L30,2024-04-24,0.08740279842588547,0.1334853957149104,0.15270234368167906,0.2927842063839092,0.05191568185016863
IT-Tor,45.84444,7.578055,L30,2024-05-26,0.052961965648855,0.08889282442748098,0.08095393129770995,0.375431183206107,0.02378995827677163
IT-Tor,45.84444,7.578055,L30,2024-06-19,0.03426453201970443,0.06872992610837439,0.03618349753694581,0.5596767241379311,0.0037544445317810016
IT-Tor,45.84444,7.578055,L30,2024-06-27,0.030422309544935997,0.05476078928465797,0.03496233996704273,0.31502507288629744,0.1094777061813942
IT-Tor,45.84444,7.578055,L30,2024-07-05,0.031519870517250005,0.05790630297692278,0.04038627355727975,0.3287914701195404,1.0
IT-Tor,45.84444,7.578055,L30,2024-07-13,0.03219192149625341,0.07059534086928289,0.05044922974393156,0.37801863994053253,0.5313650623578389
IT-Tor,45.84444,7.578055,L30,2024-07-29,0.030280616632086445,0.05476670858663127,0.037368931404106916,0.34045672906233965,1.0
IT-Tor,45.84444,7.578055,L30,2024-08-06,0.030766076008825822,0.05657688955913893,0.03899089970765831,0.3687209639239293,0.7345694426158059
IT-Tor,45.84444,7.578055,L30,2024-08-30,0.03281158534647529,0.05506450756148384,0.04679805094864731,0.2947102719046949,1.0
IT-Tor,45.84444,7.578055,L30,2024-09-15,0.034121766449802755,0.05636134767389591,0.05109693045977279,0.27042104775697917,1.0
IT-Tor,45.84444,7.578055,L30,2024-11-10,0.04475618016807331,0.06508173939099524,0.08364322008889456,0.22403858876514668,1.0
IT-Tor,45.84444,7.578055,L30,2024-12-12,-0.0636,-0.0674,-0.1385,-0.0854,0.00020825185267959177
